name,classifier,children,power_interfaces,data_interfaces,mechanical_interfaces,fluid_interfaces,thermal_interfaces,parameter_value,multiplicity,sub_class,related_requirement,hard_dependency,active_components,grouped_to,assigned_to
X_Band_Transmitter,Transmitter,NONE,Power_Bus,Data_Bus,NONE,NONE,Bus_Heat_Pipes,NONE,2,X_Band,NONE,NONE,NONE,NONE,NONE
APM,Antenna_Pointing_Mechanism,NONE,Power_Bus,Data_Bus,X_Band_Antenna,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
X_Band_Antenna,Antenna,NONE,NONE,X_Band_Transmitter;Svalbard;Troll;Poker_Flat,NONE,NONE,NONE,NONE,2,X_Band,NONE,NONE,NONE,NONE,NONE
Solar_Array,Solar_Array,Total_Solar_Array_Output_Power,PCDU,NONE,NONE,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
PCDU,PCDU,NONE,Power_Bus,Data_Bus,NONE,NONE,Bus_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Batteries,Battery,Battery_Capacity,PCDU,NONE,NONE,NONE,NONE,NONE,4,NONE,NONE,NONE,NONE,NONE,NONE
Regulated_Peak_Power_Tracker,Regulated_Peak_Power_Tracker,NONE,PCDU,Data_Bus,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Power_Bus,Power_Bus,Bus_Voltage,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Remote_Terminal_and_Data_Processing_Units,IO_remote_data_processing_and_power_distribution_board,NONE,Power_Bus,Data_Bus,NONE,NONE,Bus_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Momentum_Wheels,Reaction_Wheel,NONE,Remote_Terminal_and_Data_Processing_Units,Remote_Terminal_and_Data_Processing_Units,NONE,NONE,Bus_Heat_Pipes,NONE,4,NONE,NONE,NONE,NONE,NONE,NONE
Magnetorquers,Magnetorquer,NONE,Remote_Terminal_and_Data_Processing_Units,Remote_Terminal_and_Data_Processing_Units,NONE,NONE,Bus_Heat_Pipes,NONE,3,NONE,NONE,NONE,NONE,NONE,NONE
Fine_Sun_Sensors,Sun_Sensor,NONE,Remote_Terminal_and_Data_Processing_Units,Remote_Terminal_and_Data_Processing_Units,NONE,NONE,NONE,NONE,10,Fine,NONE,NONE,NONE,NONE,NONE
Magnetometer_Booms,Deployable_Boom,NONE,NONE,NONE,Magnetometers,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Magnetometers,Magnetometer,NONE,Remote_Terminal_and_Data_Processing_Units,Remote_Terminal_and_Data_Processing_Units,NONE,NONE,Bus_Heat_Pipes,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Star_Trackers,Star_Tracker,NONE,Remote_Terminal_and_Data_Processing_Units,Remote_Terminal_and_Data_Processing_Units,NONE,NONE,Bus_Heat_Pipes,NONE,3,NONE,NONE,NONE,NONE,NONE,NONE
IMU,IMU,NONE,Remote_Terminal_and_Data_Processing_Units,Remote_Terminal_and_Data_Processing_Units,NONE,NONE,Bus_Heat_Pipes,NONE,3,NONE,NONE,NONE,NONE,NONE,NONE
GNSS_Receiver,GNSS_Receiver,NONE,Remote_Terminal_and_Data_Processing_Units,Remote_Terminal_and_Data_Processing_Units,NONE,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Pressurant_Tank_FillDrain_Valve,Valve,NONE,NONE,NONE,NONE,Pressurant_Tank,NONE,NONE,1,Pressurant_Tank_FillDrain,NONE,NONE,NONE,NONE,NONE
Pressurant_Tank,Tank,Nitrogen_Volume,NONE,NONE,NONE,NONE,Bus_Heat_Pipes,NONE,1,Pressurant,NONE,NONE,NONE,NONE,NONE
Pressure_Transducer,Pressure_Transducer,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Fuel_Tank,Tank,Hydrazine_Mass;Hydrazine_Volume,NONE,NONE,NONE,Pressure_Transducer;Pressurant_Tank,NONE,NONE,1,Fuel,NONE,NONE,NONE,NONE,NONE
Fuel_Tank_FillDrain_Valve,Valve,NONE,NONE,NONE,NONE,Fuel_Tank,NONE,NONE,1,Fuel_Tank_FillDrain,NONE,NONE,NONE,NONE,NONE
Filter_1,Filter,NONE,NONE,NONE,NONE,Fuel_Tank_FillDrain_Valve,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Latch_Valve,Valve,NONE,NONE,NONE,NONE,Filter_1,NONE,NONE,1,Latch,NONE,NONE,NONE,NONE,NONE
20N_Filter,Filter,NONE,NONE,NONE,NONE,Latch_Valve,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
1N_Filter,Filter,NONE,NONE,NONE,NONE,Latch_Valve,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
20N_Latch_Valve,Valve,NONE,NONE,NONE,NONE,20N_Filter,NONE,NONE,8,NONE,NONE,NONE,NONE,NONE,NONE
1N_Latch_Valve,Valve,NONE,NONE,NONE,NONE,1N_Filter,NONE,NONE,14,NONE,NONE,NONE,NONE,NONE,NONE
20N_Thruster,Thruster,NONE,NONE,NONE,NONE,20N_Latch_Valve,NONE,NONE,8,NONE,NONE,NONE,NONE,NONE,NONE
1N_Thruster,Thruster,NONE,NONE,NONE,NONE,1N_Latch_Valve,NONE,NONE,14,NONE,NONE,NONE,NONE,NONE,NONE
Temperature_Control_Unit,Thermal_Control_Unit,NONE,Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Cartridge_Heater,Heater,Cartridge_Heater_Power,Power_Bus,NONE,NONE,NONE,NONE,NONE,1,Cartridge,NONE,NONE,NONE,NONE,NONE
Patch_Heaters,Heater,Patch_Heater_Power,Power_Bus,NONE,NONE,NONE,NONE,NONE,1,Patch,NONE,NONE,NONE,NONE,NONE
Heat_Sensors,Thermostats,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
MLI,Multi_Layer_Insulation,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Bus_Heat_Pipes,Heat_Pipe,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Instrument_Heat_Pipes,Heat_Pipe,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Instrument_Radiator,Radiator,Instrument_Radiator_Area,NONE,NONE,NONE,NONE,Instrument_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Main_Bus_Radiator,Radiator,Main_Radiator_Area,NONE,NONE,NONE,NONE,Bus_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Feed_horns,Payload_Antenna,NONE,NONE,Diplexer,Spin_Motor_and_Control,NONE,NONE,NONE,3,NONE,NONE,NONE,NONE,NONE,NONE
Diplexer,Payload_Diplexer,NONE,NONE,Radiometer_electronics,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Radiometer_electronics,Payload_Unit,NONE,Power_Bus,Data_Bus,NONE,NONE,Instrument_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Spin_Motor_and_Control,Payload_Actuator,NONE,Power_Bus,Radiometer_electronics,NONE,NONE,Instrument_Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Svalbard,Ground_Station,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Troll,Ground_Station,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Poker_Flat,Ground_Station,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Detumbling,LEOP,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Spin_Up,LEOP,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Nominal,Nominal,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Safe,Safe,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Orbit_Control,Manoeuvre,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Uncontrolled_Re_Entry,Decommissioning,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_011,NONE,NONE,NONE,NONE
SMA,SMA,NONE,NONE,NONE,NONE,NONE,NONE,7195.605,1,NONE,NONE,NONE,NONE,NONE,NONE
Inclination,Inclination,NONE,NONE,NONE,NONE,NONE,NONE,98.701,1,NONE,MIS_003,NONE,NONE,NONE,NONE
LTAN,LTAN,NONE,NONE,NONE,NONE,NONE,NONE,2130,1,NONE,NONE,NONE,NONE,NONE,NONE
Altitude,Altitude,NONE,NONE,NONE,NONE,NONE,NONE,830,1,NONE,MIS_005,Eccentricity;SMA,NONE,NONE,NONE
Eccentricity,Eccentricity,NONE,NONE,NONE,NONE,NONE,NONE,0.001165,1,NONE,NONE,NONE,NONE,NONE,NONE
AOP,AOP,NONE,NONE,NONE,NONE,NONE,NONE,90,1,NONE,NONE,NONE,NONE,NONE,NONE
Period,Period,NONE,NONE,NONE,NONE,NONE,NONE,101,1,NONE,NONE,NONE,NONE,NONE,NONE
Nominal_Power_Day,Power,NONE,NONE,NONE,NONE,NONE,NONE,1873,1,NONE,NONE,ICD_OBC;CORECI_Data_Storage;Data_Bus;S_Band_Transciever;S_Band_Antenna;X_Band_Transmitter;APM;X_Band_Antenna;Solar_Array;PCDU;Batteries;Regulated_Peak_Power_Tracker;Power_Bus;Remote_Terminal_and_Data_Processing_Units;Momentum_Wheels;Magnetorquers;Fine_Sun_Sensors;Magnetometer_Booms;Magnetometers;Star_Trackers;IMU;GNSS_Receiver;Pressurant_Tank_FillDrain_Valve;Pressurant_Tank;Pressure_Transducer;Fuel_Tank;Fuel_Tank_FillDrain_Valve;Filter_1;Latch_Valve;20N_Filter;1N_Filter;20N_Latch_Valve;1N_Latch_Valve;20N_Thruster;1N_Thruster;Temperature_Control_Unit;Cartridge_Heater;Patch_Heaters;Heat_Sensors;MLI;Bus_Heat_Pipes;Instrument_Heat_Pipes;Instrument_Radiator;Main_Bus_Radiator;Feed_horns;Diplexer;Radiometer_electronics;Spin_Motor_and_Control;Payload;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Nominal_Power_Night,Power,NONE,NONE,NONE,NONE,NONE,NONE,2322.8,1,NONE,NONE,ICD_OBC;CORECI_Data_Storage;Data_Bus;S_Band_Transciever;S_Band_Antenna;X_Band_Transmitter;APM;X_Band_Antenna;Solar_Array;PCDU;Batteries;Regulated_Peak_Power_Tracker;Power_Bus;Remote_Terminal_and_Data_Processing_Units;Momentum_Wheels;Magnetorquers;Fine_Sun_Sensors;Magnetometer_Booms;Magnetometers;Star_Trackers;IMU;GNSS_Receiver;Pressurant_Tank_FillDrain_Valve;Pressurant_Tank;Pressure_Transducer;Fuel_Tank;Fuel_Tank_FillDrain_Valve;Filter_1;Latch_Valve;20N_Filter;1N_Filter;20N_Latch_Valve;1N_Latch_Valve;20N_Thruster;1N_Thruster;Temperature_Control_Unit;Cartridge_Heater;Patch_Heaters;Heat_Sensors;MLI;Bus_Heat_Pipes;Instrument_Heat_Pipes;Instrument_Radiator;Main_Bus_Radiator;Feed_horns;Diplexer;Radiometer_electronics;Spin_Motor_and_Control;Payload;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Wet_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,1569.2,1,Wet,NONE,Dry_Mass;Hydrazine_Mass,NONE,NONE,NONE
Dry_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,1260.1,1,Dry,NONE,ICD_OBC;CORECI_Data_Storage;Data_Bus;S_Band_Transciever;S_Band_Antenna;X_Band_Transmitter;APM;X_Band_Antenna;Solar_Array;PCDU;Batteries;Regulated_Peak_Power_Tracker;Power_Bus;Remote_Terminal_and_Data_Processing_Units;Momentum_Wheels;Magnetorquers;Fine_Sun_Sensors;Magnetometer_Booms;Magnetometers;Star_Trackers;IMU;GNSS_Receiver;Pressurant_Tank_FillDrain_Valve;Pressurant_Tank;Pressure_Transducer;Fuel_Tank;Fuel_Tank_FillDrain_Valve;Filter_1;Latch_Valve;20N_Filter;1N_Filter;20N_Latch_Valve;1N_Latch_Valve;20N_Thruster;1N_Thruster;Temperature_Control_Unit;Cartridge_Heater;Patch_Heaters;Heat_Sensors;MLI;Bus_Heat_Pipes;Instrument_Heat_Pipes;Instrument_Radiator;Main_Bus_Radiator;Feed_horns;Diplexer;Radiometer_electronics;Spin_Motor_and_Control;Payload;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Phasing_Orbit_Corrections_Delta_V,Delta_V,NONE,NONE,NONE,NONE,NONE,NONE,74.8,1,NONE,NONE,Wet_Mass;Pressurant_Tank_FillDrain_Valve;Pressurant_Tank;Pressure_Transducer;Fuel_Tank;Fuel_Tank_FillDrain_Valve;Filter_1;Latch_Valve;20N_Filter;1N_Filter;20N_Latch_Valve;1N_Latch_Valve;20N_Thruster;1N_Thruster;Propulsion_Subsystem,NONE,NONE,NONE
Station_Keeping_Delta_V,Delta_V,NONE,NONE,NONE,NONE,NONE,NONE,35,1,NONE,NONE,Wet_Mass;Pressurant_Tank_FillDrain_Valve;Pressurant_Tank;Pressure_Transducer;Fuel_Tank;Fuel_Tank_FillDrain_Valve;Filter_1;Latch_Valve;20N_Filter;1N_Filter;20N_Latch_Valve;1N_Latch_Valve;20N_Thruster;1N_Thruster;Propulsion_Subsystem,NONE,NONE,NONE
EOL_Delta_V,Delta_V,NONE,NONE,NONE,NONE,NONE,NONE,161.7,1,NONE,NONE,Wet_Mass;Pressurant_Tank_FillDrain_Valve;Pressurant_Tank;Pressure_Transducer;Fuel_Tank;Fuel_Tank_FillDrain_Valve;Filter_1;Latch_Valve;20N_Filter;1N_Filter;20N_Latch_Valve;1N_Latch_Valve;20N_Thruster;1N_Thruster;Propulsion_Subsystem,NONE,NONE,NONE
Total_Delta_V,Delta_V,NONE,NONE,NONE,NONE,NONE,NONE,271,1,NONE,NONE,Wet_Mass;Pressurant_Tank_FillDrain_Valve;Pressurant_Tank;Pressure_Transducer;Fuel_Tank;Fuel_Tank_FillDrain_Valve;Filter_1;Latch_Valve;20N_Filter;1N_Filter;20N_Latch_Valve;1N_Latch_Valve;20N_Thruster;1N_Thruster;Propulsion_Subsystem,NONE,NONE,NONE
Hydrazine_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,286,1,NONE,NONE,NONE,NONE,NONE,NONE
Hydrazine_Volume,Volume,NONE,NONE,NONE,NONE,NONE,NONE,280.4,1,NONE,NONE,Hydrazine_Mass,NONE,NONE,NONE
Nitrogen_Volume,Volume,NONE,NONE,NONE,NONE,NONE,NONE,50,1,NONE,NONE,NONE,NONE,NONE,NONE
Total_Solar_Array_Output_Power,Power,NONE,NONE,NONE,NONE,NONE,NONE,4320,1,NONE,NONE,NONE,NONE,NONE,NONE
Battery_Capacity,Capacity,NONE,NONE,NONE,NONE,NONE,NONE,5120,1,NONE,NONE,NONE,NONE,NONE,NONE
Main_Radiator_Area,Area,NONE,NONE,NONE,NONE,NONE,NONE,4.77,1,NONE,NONE,NONE,NONE,NONE,NONE
Instrument_Radiator_Area,Area,NONE,NONE,NONE,NONE,NONE,NONE,1.8,1,NONE,NONE,NONE,NONE,NONE,NONE
Patch_Heater_Power,Power,NONE,NONE,NONE,NONE,NONE,NONE,357,1,NONE,NONE,NONE,NONE,NONE,NONE
Cartridge_Heater_Power,Power,NONE,NONE,NONE,NONE,NONE,NONE,188,1,NONE,NONE,NONE,NONE,NONE,NONE
Bus_Voltage,Voltage,NONE,NONE,NONE,NONE,NONE,NONE,28,1,NONE,NONE,NONE,NONE,NONE,NONE
MetOp_SG_Separation_Time,Separation_Time,NONE,NONE,NONE,NONE,NONE,NONE,360,1,NONE,MIS_002,NONE,NONE,NONE,NONE
Lifetime,Lifetime,NONE,NONE,NONE,NONE,NONE,NONE,7,1,NONE,MIS_008,ICD_OBC;CORECI_Data_Storage;Data_Bus;S_Band_Transciever;S_Band_Antenna;X_Band_Transmitter;APM;X_Band_Antenna;Solar_Array;PCDU;Batteries;Regulated_Peak_Power_Tracker;Power_Bus;Remote_Terminal_and_Data_Processing_Units;Momentum_Wheels;Magnetorquers;Fine_Sun_Sensors;Magnetometer_Booms;Magnetometers;Star_Trackers;IMU;GNSS_Receiver;Pressurant_Tank_FillDrain_Valve;Pressurant_Tank;Pressure_Transducer;Fuel_Tank;Fuel_Tank_FillDrain_Valve;Filter_1;Latch_Valve;20N_Filter;1N_Filter;20N_Latch_Valve;1N_Latch_Valve;20N_Thruster;1N_Thruster;Temperature_Control_Unit;Cartridge_Heater;Patch_Heaters;Heat_Sensors;MLI;Bus_Heat_Pipes;Instrument_Heat_Pipes;Instrument_Radiator;Main_Bus_Radiator;Feed_horns;Diplexer;Radiometer_electronics;Spin_Motor_and_Control;Payload;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Max_Data_Latency,Latency,NONE,NONE,NONE,NONE,NONE,NONE,3,1,NONE,MIS_010,ICD_OBC;CORECI_Data_Storage;Data_Bus;S_Band_Transciever;S_Band_Antenna;X_Band_Transmitter;APM;X_Band_Antenna;Feed_horns;Diplexer;Radiometer_electronics;Spin_Motor_and_Control;SMA;Inclination;LTAN;Altitude;Eccentricity;AOP;Period;Svalbard;Troll;Poker_Flat;Payload;Communications;OBDH,NONE,NONE,NONE
func-0,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Payload_FDomain;Subsystem_FDomain;Design_Element_FDomain;Orbital_FDomain;Inclination_FDomain,MIS_001;MIS_003;MIS_004,NONE,NONE,Nominal,Payload;Feed_horns;Diplexer;Radiometer_electronics;Spin_Motor_and_Control;CMIR
func-1,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Formation_FDomain;Separation_Time_FDomain;Design_Element_FDomain,MIS_002,NONE,NONE,Orbit_Control,AOCS;Remote_Terminal_and_Data_Processing_Units;Momentum_Wheels;Magnetorquers;Fine_Sun_Sensors;Magnetometers;Star_Trackers;IMU;GNSS_Receiver;Magnetometer_Booms;Propulsion_Subsystem;Pressurant_Tank_FillDrain_Valve;Pressurant_Tank;Pressure_Transducer;Fuel_Tank;Fuel_Tank_FillDrain_Valve;Filter_1;Latch_Valve;20N_Filter;1N_Filter;20N_Latch_Valve;1N_Latch_Valve;20N_Thruster;1N_Thruster;CMIR
func-2,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Operational_FDomain;Decommissioning_FDomain;Mode_FDomain;Design_Element_FDomain,MIS_011,NONE,NONE,Uncontrolled_Re_Entry,AOCS;Remote_Terminal_and_Data_Processing_Units;Momentum_Wheels;Magnetorquers;Fine_Sun_Sensors;Magnetometers;Star_Trackers;IMU;GNSS_Receiver;Magnetometer_Booms;Propulsion_Subsystem;Pressurant_Tank_FillDrain_Valve;Pressurant_Tank;Pressure_Transducer;Fuel_Tank;Fuel_Tank_FillDrain_Valve;Filter_1;Latch_Valve;20N_Filter;1N_Filter;20N_Latch_Valve;1N_Latch_Valve;20N_Thruster;1N_Thruster;CMIR
func-Detumbling,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Detumbling,NONE
func-Spin_Up,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Spin_Up,NONE
func-Safe,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Safe,NONE
