name,classifier,children,power_interfaces,data_interfaces,mechanical_interfaces,fluid_interfaces,thermal_interfaces,parameter_value,multiplicity,sub_class,related_requirement,hard_dependency,active_components,grouped_to,assigned_to
20N_Thrust,Thrust,NONE,NONE,NONE,NONE,NONE,NONE,20,1,NONE,NONE,NONE,NONE,NONE,NONE
Heat_Pipe_Length,Length,NONE,NONE,NONE,NONE,NONE,NONE,15,1,NONE,NONE,NONE,NONE,NONE,NONE
Main_Radiator_Area,Area,NONE,NONE,NONE,NONE,NONE,NONE,3.76,1,NONE,NONE,NONE,NONE,NONE,NONE
Solar_Array_Area_1,Area,NONE,NONE,NONE,NONE,NONE,NONE,3.45,1,NONE,NONE,NONE,NONE,NONE,NONE
Solar_Array_Area_2,Area,NONE,NONE,NONE,NONE,NONE,NONE,3.45,1,NONE,NONE,NONE,NONE,NONE,NONE
Svalbard,Ground_Station,Ka_Downlink_Frequency;TTC_Frequency,NONE,Ka_Band_Antenna;S_Band_Antenna,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Troll,Ground_Station,Ka_Downlink_Frequency,NONE,Ka_Band_Antenna,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Punto_Areans,Ground_Station,Ka_Downlink_Frequency,NONE,Ka_Band_Antenna,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
McMurdo,Ground_Station,Ka_Downlink_Frequency,NONE,Ka_Band_Antenna,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Ka_Downlink_Frequency,Frequency,NONE,NONE,NONE,NONE,NONE,NONE,25500,1,NONE,NONE,S_Band_Rate,NONE,NONE,NONE
TTC_Frequency,Frequency,NONE,NONE,NONE,NONE,NONE,NONE,2,1,NONE,NONE,S_Band_Rate,NONE,NONE,NONE
S_Band_Rate,Data_Transfer_Rate,NONE,NONE,NONE,NONE,NONE,NONE,0.512,1,NONE,NONE,NONE,NONE,NONE,NONE
Ka_Band_downlink_Rate,Data_Transfer_Rate,NONE,NONE,NONE,NONE,NONE,NONE,4000,1,NONE,NONE,NONE,NONE,NONE,NONE
Leader_S1A_Along_Track_Distance,Along_Track_Distance,NONE,NONE,NONE,NONE,NONE,NONE,450,1,NONE,MIS_007,NONE,NONE,NONE,NONE
Follower_S1A_Along_Track_Distance,Along_Track_Distance,NONE,NONE,NONE,NONE,NONE,NONE,-450,1,NONE,MIS_008,NONE,NONE,NONE,NONE
Formation_Accurcay,Formation_Distance_Accuracy,NONE,NONE,NONE,NONE,NONE,NONE,50,1,NONE,MIS_009,GNSS_Receiver;AOCS,NONE,NONE,NONE
Number_of_Launchers,Number_of_Launchers,NONE,NONE,NONE,NONE,NONE,NONE,1,1,NONE,MIS_020,NONE,NONE,NONE,NONE
func-0,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,AOCS_FDomain;Subsystem_FDomain;Design_Element_FDomain;Formation_FDomain;Formation_Distance_Accuracy_FDomain,MIS_009;MIS_015,NONE,NONE,Manoeuvre,AOCS;IMU;Star_Trackers;Sun_Sensor;GNSS_Receiver;Reaction_Wheels;Magnetorquers;Actuator_Drive_Electronics;Propulsion_Subsystem;Propellant_Tank;Pressurant_Tank;Filter;Fill_and_Drain_Valve;Pressure_Transducers;20N_Manoeuvre_Thrusters;1N_ACS_Thrusters;AERWYNA
func-1,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Operational_FDomain;Payload_FDomain;Subsystem_FDomain;Design_Element_FDomain;AOCS_FDomain,MIS_013;MIS_014;MIS_017;MIS_018,NONE,NONE,Nominal_Sun;Nominal_Eclipse,SAR_Payload;SAR_Unit;SAR_Electronics;AERWYNA
func-2,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Operational_FDomain;Communications_FDomain;Ground_Station_FDomain;Subsystem_FDomain;Design_Element_FDomain,MIS_019,NONE,NONE,Nominal_Sun;Nominal_Eclipse,Communications;Ka_Band_Security_Module;Ka_Band_MODEM;Ka_Band_Transmitter;Ka_Band_Antenna;S_Band_Security_Module;S_Band_MODEM;S_Band_Transciever;S_Band_Antenna;AERWYNA
func-3,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Decommissioning_FDomain;End_Of_Life_FDomain;Mode_FDomain;Design_Element_FDomain,MIS_022;MIS_023,NONE,NONE,EOL,AOCS;IMU;Star_Trackers;Sun_Sensor;GNSS_Receiver;Reaction_Wheels;Magnetorquers;Actuator_Drive_Electronics;Propulsion_Subsystem;Propellant_Tank;Pressurant_Tank;Filter;Fill_and_Drain_Valve;Pressure_Transducers;20N_Manoeuvre_Thrusters;1N_ACS_Thrusters;AERWYNA
func-4,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,AOCS_FDomain;GNSS_Receiver_FDomain;Subsystem_FDomain;Design_Element_FDomain,MIS_024,NONE,NONE,Manoeuvre,AOCS;IMU;Star_Trackers;Sun_Sensor;GNSS_Receiver;Reaction_Wheels;Magnetorquers;Actuator_Drive_Electronics;AERWYNA
func-LEOP,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,LEOP,NONE
func-Safe,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Safe,NONE
