name,classifier,children,power_interfaces,data_interfaces,mechanical_interfaces,fluid_interfaces,thermal_interfaces,parameter_value,multiplicity,sub_class,related_requirement,hard_dependency,active_components,grouped_to,assigned_to
X_Band_Transmitter,Transmitter,NONE,28V_Bus,Data_Bus,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
X_Band_Antenna,Antenna,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
S_Band_Transciever,Transciever,NONE,28V_Bus,Data_Bus,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
S_Band_Antenna,Antenna,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Main_Payload,Payload_Unit,NONE,50V_Bus,Data_Bus,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Electronics_Units,Payload_Electronics,NONE,50V_Bus,NONE,NONE,NONE,NONE,NONE,3,NONE,PAY_015_R;PAY_016_R,NONE,NONE,NONE,NONE
Magnetorquers,Magnetorquer,NONE,28V_Bus,Data_Bus,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Reaction_Wheels,Reaction_Wheel,Pointing_Accuracy,28V_Bus,Data_Bus,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Gyros,IMU,NONE,28V_Bus,Data_Bus,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Magnetometers,Magnetometer,NONE,28V_Bus,Data_Bus,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Star_Trackers,Star_Tracker,NONE,28V_Bus,Data_Bus,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Sun_Sensors,Sun_Sensor,NONE,28V_Bus,Data_Bus,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
PCDU,PCDU,NONE,28V_Bus;50V_Bus,Data_Bus,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Batteries,Battery,NONE,NONE,NONE,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Photovoltaic_Panels,Solar_Array,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
50V_Bus,Power_Bus,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
28V_Bus,Power_Bus,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Thermal_CPU,Thermal_Control_Unit,NONE,28V_Bus,Data_Bus,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
LCS_Radiator,Radiator,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Bus_Radiator,Radiator,NONE,NONE,NONE,NONE,NONE,Heat_Pipes,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Heat_Pipes,Heat_Pipe,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Heaters,Heater,NONE,28V_Bus,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Thrusters,Thruster,NONE,NONE,NONE,NONE,Latch_Valves,Heat_Pipes,NONE,8,NONE,NONE,NONE,NONE,NONE,NONE
Latch_Valves,Valve,NONE,NONE,NONE,NONE,Filters_Post_Tanks,NONE,NONE,4,NONE,NONE,NONE,NONE,NONE,NONE
Filters_Post_Tanks,Filter,NONE,NONE,NONE,NONE,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Propellant_Tank,Tank,NONE,NONE,NONE,NONE,Filters_Post_Tanks,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Oxidiser_Tank,Tank,NONE,NONE,NONE,NONE,Filters_Post_Tanks,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Filters_Pre_Tanks,Filter,NONE,NONE,NONE,NONE,Oxidiser_Tank;Propellant_Tank,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Non_Return_Valves,Valve,NONE,NONE,NONE,NONE,Filters_Pre_Tanks,NONE,NONE,4,NONE,NONE,NONE,NONE,NONE,NONE
High_Pressure_Transducer,Pressure_Transducer,NONE,NONE,NONE,NONE,Pressurant_Tank,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Low_Pressure_Transducer,Pressure_Transducer,NONE,NONE,NONE,NONE,Oxidiser_Tank;Propellant_Tank,NONE,NONE,6,NONE,NONE,NONE,NONE,NONE,NONE
Pressurant_Tank,Tank,NONE,NONE,NONE,NONE,Non_Return_Valves,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Nominal_Operations_Mode,Nominal,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Orbit_Maintenance_and_Control_Mode,Manoeuvre,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Disposal_Mode,Decommissioning,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Safe_Mode,Safe,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Svalbard,Ground_Station,NONE,NONE,S_Band_Antenna;X_Band_Antenna,NONE,NONE,NONE,NONE,1,NONE,DHS_019_R,NONE,NONE,NONE,NONE
McMurdo,Ground_Station,NONE,NONE,S_Band_Antenna;X_Band_Antenna,NONE,NONE,NONE,NONE,1,NONE,DHS_019_R,NONE,NONE,NONE,NONE
Troll,Ground_Station,NONE,NONE,S_Band_Antenna;X_Band_Antenna,NONE,NONE,NONE,NONE,1,NONE,DHS_019_R,NONE,NONE,NONE,NONE
Lifetime,Lifetime,NONE,NONE,NONE,NONE,NONE,NONE,7,1,NONE,MIS_001_R;DES_011_G,OBC;Onborad_Storage;Data_Bus;X_Band_Transmitter;X_Band_Antenna;S_Band_Transciever;S_Band_Antenna;Main_Payload;Electronics_Units;Magnetorquers;Reaction_Wheels;Gyros;Magnetometers;Star_Trackers;Sun_Sensors;PCDU;Batteries;Photovoltaic_Panels;50V_Bus;28V_Bus;Thermal_CPU;LCS_Radiator;Bus_Radiator;Heat_Pipes;Heaters;Thrusters;Latch_Valves;Filters_Post_Tanks;Propellant_Tank;Oxidiser_Tank;Filters_Pre_Tanks;Non_Return_Valves;High_Pressure_Transducer;Low_Pressure_Transducer;Pressurant_Tank,NONE,NONE,NONE
LTAN,LTAN,NONE,NONE,NONE,NONE,NONE,NONE,1800,1,NONE,MIS_002_R,NONE,NONE,NONE,NONE
Altitude,Altitude,NONE,NONE,NONE,NONE,NONE,NONE,379,1,NONE,MIS_003_R,NONE,NONE,NONE,NONE
Repeat_Cycle,Repeat_Cycle_time,NONE,NONE,NONE,NONE,NONE,NONE,8,1,NONE,MIS_004_R,Altitude,NONE,NONE,NONE
Off_Nadir_Slew_Pointing_Angle,Off_Nadir_Pointing_Angle,NONE,NONE,NONE,NONE,NONE,NONE,35,1,NONE,OPS_008_R,NONE,NONE,NONE,NONE
Payload_Power,Power,NONE,NONE,NONE,NONE,NONE,NONE,995,1,NONE,PAY_013_R,Main_Payload,NONE,NONE,NONE
Downlink_Duration,Downlink_Duration,NONE,NONE,NONE,NONE,NONE,NONE,2,1,NONE,DHS_018_R,OBC;Onborad_Storage;Data_Bus;X_Band_Transmitter;X_Band_Antenna;S_Band_Transciever;S_Band_Antenna;Svalbard;McMurdo;Troll,NONE,NONE,NONE
Pointing_Accuracy,Pointing_Accuracy,NONE,NONE,NONE,NONE,NONE,NONE,18,1,NONE,AOCS_021_R,NONE,NONE,NONE,NONE
func-0,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,MIS_005_R,NONE,NONE,Disposal_Mode,AEOLUS
func-1,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,OPS_007_R;OPS_008_R,NONE,NONE,Nominal_Operations_Mode,AEOLUS
func-2,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,OPS_008_R;AOCS_021_R,NONE,NONE,Nominal_Operations_Mode,AEOLUS
func-3,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,OPS_009_R;DHS_018_R;DHS_019_R,NONE,NONE,Nominal_Operations_Mode,AEOLUS;Communications
func-4,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,AOCS_020_R,NONE,NONE,Nominal_Operations_Mode,AOCS;AEOLUS
func-Orbit_Maintenance_and_Control_Mode,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Orbit_Maintenance_and_Control_Mode,NONE
func-Safe_Mode,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Safe_Mode,NONE
