name,classifier,children,power_interfaces,data_interfaces,mechanical_interfaces,fluid_interfaces,thermal_interfaces,parameter_value,multiplicity,sub_class,related_requirement,hard_dependency,active_components,grouped_to,assigned_to
Battery,Battery,NONE,NONE,NONE,NONE,NONE,NONE,NONE,28,NONE,NONE,NONE,NONE,NONE,NONE
100V_Power_Supply_Regulator,PCDU,NONE,100V_Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
100V_Power_Bus,Power_Bus,100V_Bus_Voltage,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
28V_Power_Supply_Regulator,PCDU,NONE,28V_Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
28V_Power_Bus,Power_Bus,28V_Bus_Voltage,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Data_Storage_Unit,Solid_State_Recorder,Data_Storage,28V_Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,1,NONE,R-CDH-040;R-CDH-050,NONE,NONE,NONE,NONE
OBC,Onboard_Computer,NONE,28V_Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,1,NONE,R-CDH-050;R-CDH-060;R-CDH-080;R-CDH-090,NONE,NONE,NONE,NONE
Data_Bus,Data_Bus,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,R-CDH-100,NONE,NONE,NONE,NONE
Heat_Pipes,Heat_Pipe,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,R-THRM-030,NONE,NONE,NONE,NONE
Heaters,Heater,NONE,100V_Power_Bus,NONE,NONE,NONE,NONE,NONE,4,NONE,NONE,NONE,NONE,NONE,NONE
Radiator,Radiator,Radiator_Area,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
ION_Thruster,Thruster,NONE,100V_Power_Bus,NONE,NONE,Flow_Control,NONE,NONE,2,ION,NONE,NONE,NONE,NONE,NONE
Flow_Control,Valve,NONE,28V_Power_Bus,Data_Bus,NONE,Xenon_Tank,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Xenon_Tank,Tank,Xenon_Mass,NONE,NONE,NONE,NONE,NONE,NONE,1,Xenon,NONE,NONE,NONE,NONE,NONE
Hydrazine_Tank,Tank,Hydrazine_Mass,NONE,NONE,NONE,Hydrazine_Latch_valve,NONE,NONE,1,Hydrazine,NONE,NONE,NONE,NONE,NONE
Hydrazine_Latch_valve,Valve,NONE,28V_Power_Bus,Data_Bus,NONE,Hydrazine_Thruster,NONE,NONE,12,NONE,NONE,NONE,NONE,NONE,NONE
Hydrazine_Thruster,Thruster,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Hydrazine,NONE,NONE,NONE,NONE,NONE
Data_Processing_and_Power_Distrubution_Unit,IO_remote_data_processing_and_power_distribution_board,NONE,28V_Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Star_Tracker,Star_Tracker,Star_Tracker_Pointing_Knowledge,Data_Processing_and_Power_Distrubution_Unit,Data_Processing_and_Power_Distrubution_Unit,NONE,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Sun_sensor,Sun_Sensor,NONE,Data_Processing_and_Power_Distrubution_Unit,Data_Processing_and_Power_Distrubution_Unit,NONE,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
GPS,GNSS_Receiver,NONE,Data_Processing_and_Power_Distrubution_Unit,Data_Processing_and_Power_Distrubution_Unit,NONE,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
IMU,IMU,NONE,Data_Processing_and_Power_Distrubution_Unit,Data_Processing_and_Power_Distrubution_Unit,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Reaction_Wheel,Reaction_Wheel,NONE,Data_Processing_and_Power_Distrubution_Unit,Data_Processing_and_Power_Distrubution_Unit,NONE,NONE,NONE,NONE,4,NONE,NONE,NONE,NONE,NONE,NONE
S_Band_Patch_Antenna,Antenna,NONE,NONE,S_Band_Recievers;2_Watt_Transmitter;Kiruna;Kourou;Perth,NONE,NONE,NONE,NONE,6,S_Band;Patch,R-TTC-020,NONE,NONE,NONE,NONE
S_Band_Helix_Antenna,Antenna,NONE,NONE,4_Watt_Transmitter;Kiruna;Kourou;Perth,NONE,NONE,NONE,NONE,2,S_Band;Helix,NONE,NONE,NONE,NONE,NONE
S_Band_Recievers,Reciever,Uplink_Rate,28V_Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,4,S_Band,R-TTC-020;R-TTC-040;R-TTC-050,NONE,NONE,NONE,NONE
2_Watt_Transmitter,Transmitter,Data_Downlink_Rate,28V_Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,4,NONE,R-TTC-020;R-TTC-040;R-TTC-050,NONE,NONE,NONE,NONE
4_Watt_Transmitter,Transmitter,Data_Downlink_Rate,28V_Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,2,NONE,R-TTC-020;R-TTC-040;R-TTC-050,NONE,NONE,NONE,NONE
Instrument_Control_Electronics,Payload_Electronics,NONE,100V_Power_Bus,Data_Bus,NONE,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
RF-IF_Front_End_Electronics,Payload_Unit,NONE,Instrument_Control_Electronics,Instrument_Control_Electronics,NONE,NONE,NONE,NONE,2,NONE,NONE,NONE,NONE,NONE,NONE
Kiruna,Ground_Station,Downlink_Frequency;Uplink_Frequency,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,R-TTC-030;R-TTC-070;R-TTC-080;R-TTC-090;R-TTC-100;R-TTC-110,NONE,NONE,NONE,NONE
Kourou,Ground_Station,Downlink_Frequency,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,R-TTC-030;R-TTC-070;R-TTC-080;R-TTC-090;R-TTC-100;R-TTC-110,NONE,NONE,NONE,NONE
Perth,Ground_Station,Downlink_Frequency,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,R-TTC-030;R-TTC-070;R-TTC-080;R-TTC-090;R-TTC-100;R-TTC-110,NONE,NONE,NONE,NONE
Commissioning,LEOP,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,R-AOCS-020,NONE,NONE,NONE,NONE
Over_Ocean,Imaging,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Over_Land,Imaging,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,NONE,NONE
Safe,Safe,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,R-SYS-040;R-SYS-050,NONE,NONE,NONE,NONE
Manoeuvre,Manoeuvre,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,R-AOCS-050,NONE,NONE,NONE,NONE
Decomissioning,Decommissioning,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,R-AOCS-050;R-PROP-020,NONE,NONE,NONE,NONE
Lifetime,Lifetime,NONE,NONE,NONE,NONE,NONE,NONE,7,1,NONE,R-SYS-010,Solar_Array;SADM;Battery;100V_Power_Supply_Regulator;100V_Power_Bus;28V_Power_Supply_Regulator;28V_Power_Bus;Data_Storage_Unit;OBC;Data_Bus;Heat_Pipes;Heaters;Radiator;ION_Thruster;Flow_Control;Xenon_Tank;Hydrazine_Tank;Hydrazine_Latch_valve;Hydrazine_Thruster;Data_Processing_and_Power_Distrubution_Unit;Star_Tracker;Sun_sensor;GPS;IMU;Reaction_Wheel;S_Band_Patch_Antenna;S_Band_Helix_Antenna;S_Band_Recievers;2_Watt_Transmitter;4_Watt_Transmitter;Instrument_Control_Electronics;RF-IF_Front_End_Electronics;Javelin_Instrument;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Altitude,Altitude,NONE,NONE,NONE,NONE,NONE,NONE,525,1,NONE,R-SYS-020,NONE,NONE,NONE,NONE
Inclination,Inclination,NONE,NONE,NONE,NONE,NONE,NONE,97.503,1,NONE,NONE,NONE,NONE,NONE,NONE
LTAN,LTAN,NONE,NONE,NONE,NONE,NONE,NONE,600,1,NONE,NONE,NONE,NONE,NONE,NONE
Wet_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,1459.62,1,Wet,NONE,Xenon_Mass;Hydrazine_Mass;Solar_Array;SADM;Battery;100V_Power_Supply_Regulator;100V_Power_Bus;28V_Power_Supply_Regulator;28V_Power_Bus;Data_Storage_Unit;OBC;Data_Bus;Heat_Pipes;Heaters;Radiator;ION_Thruster;Flow_Control;Xenon_Tank;Hydrazine_Tank;Hydrazine_Latch_valve;Hydrazine_Thruster;Data_Processing_and_Power_Distrubution_Unit;Star_Tracker;Sun_sensor;GPS;IMU;Reaction_Wheel;S_Band_Patch_Antenna;S_Band_Helix_Antenna;S_Band_Recievers;2_Watt_Transmitter;4_Watt_Transmitter;Instrument_Control_Electronics;RF-IF_Front_End_Electronics;Javelin_Instrument;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Power,Power,NONE,NONE,NONE,NONE,NONE,NONE,5203.89,1,NONE,NONE,Solar_Array;SADM;Battery;100V_Power_Supply_Regulator;100V_Power_Bus;28V_Power_Supply_Regulator;28V_Power_Bus;Data_Storage_Unit;OBC;Data_Bus;Heat_Pipes;Heaters;Radiator;ION_Thruster;Flow_Control;Xenon_Tank;Hydrazine_Tank;Hydrazine_Latch_valve;Hydrazine_Thruster;Data_Processing_and_Power_Distrubution_Unit;Star_Tracker;Sun_sensor;GPS;IMU;Reaction_Wheel;S_Band_Patch_Antenna;S_Band_Helix_Antenna;S_Band_Recievers;2_Watt_Transmitter;4_Watt_Transmitter;Instrument_Control_Electronics;RF-IF_Front_End_Electronics;Javelin_Instrument;AOCS;Power_Subsystem;Thermal_Subsystem;Communications;Propulsion_Subsystem;OBDH,NONE,NONE,NONE
Eccentricity,Eccentricity,NONE,NONE,NONE,NONE,NONE,NONE,0,1,NONE,NONE,NONE,NONE,NONE,NONE
Payload_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,393.17,1,NONE,NONE,NONE,NONE,NONE,NONE
Solar_Array_Area,Area,NONE,NONE,NONE,NONE,NONE,NONE,22,1,NONE,NONE,NONE,NONE,NONE,NONE
28V_Bus_Voltage,Voltage,NONE,NONE,NONE,NONE,NONE,NONE,28,1,NONE,NONE,NONE,NONE,NONE,NONE
100V_Bus_Voltage,Voltage,NONE,NONE,NONE,NONE,NONE,NONE,100,1,NONE,NONE,NONE,NONE,NONE,NONE
Total_Delta_V,Delta_V,NONE,NONE,NONE,NONE,NONE,NONE,148.2,1,NONE,NONE,Wet_Mass;Xenon_Mass;Hydrazine_Mass;ION_Thruster;Flow_Control;Xenon_Tank;Hydrazine_Tank;Hydrazine_Latch_valve;Hydrazine_Thruster;Propulsion_Subsystem,NONE,NONE,NONE
Xenon_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,15.65,1,NONE,NONE,NONE,NONE,NONE,NONE
Hydrazine_Mass,Mass,NONE,NONE,NONE,NONE,NONE,NONE,42.38,1,NONE,NONE,NONE,NONE,NONE,NONE
Data_Storage,Data_Storage,NONE,NONE,NONE,NONE,NONE,NONE,23,1,NONE,R-CDH-050,Data_Downlink_Rate,NONE,NONE,NONE
Radiator_Area,Area,NONE,NONE,NONE,NONE,NONE,NONE,6.4719,1,NONE,NONE,Power,NONE,NONE,NONE
Latency,Latency,NONE,NONE,NONE,NONE,NONE,NONE,180,1,NONE,R-TTC-110,NONE,NONE,NONE,NONE
Downlink_Frequency,Frequency,NONE,NONE,NONE,NONE,NONE,NONE,2260,1,NONE,NONE,Data_Downlink_Rate,NONE,NONE,NONE
Uplink_Frequency,Frequency,NONE,NONE,NONE,NONE,NONE,NONE,2260,1,NONE,NONE,Uplink_Rate,NONE,NONE,NONE
Data_Downlink_Rate,Data_Transfer_Rate,NONE,NONE,NONE,NONE,NONE,NONE,10,1,NONE,R-TTC-050,Javelin_Instrument,NONE,NONE,NONE
Uplink_Rate,Data_Transfer_Rate,NONE,NONE,NONE,NONE,NONE,NONE,0.192,1,NONE,R-TTC-050,NONE,NONE,NONE,NONE
TSCV_Revisit,Revisit,NONE,NONE,NONE,NONE,NONE,NONE,10,1,NONE,R-OBS-010,Altitude;Inclination;LTAN;Eccentricity,NONE,NONE,NONE
Arctic_Revisit,Revisit,NONE,NONE,NONE,NONE,NONE,NONE,2,1,NONE,R-OBS-030,Spacecraft_Altitude;Inclination;LTAN;Eccentricity,NONE,NONE,NONE
Star_Tracker_Pointing_Knowledge,Pointing_Knowledge,NONE,NONE,NONE,NONE,NONE,NONE,1,1,NONE,R-AOCS-060,NONE,NONE,NONE,NONE
func-0,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,System_Components_FDomain;Payload_FDomain;Subsystem_FDomain;Design_Element_FDomain;Orbital_FDomain;Revisit_FDomain;OBDH_FDomain,R-OBS-010;R-OBS-020;R-SYS-100;R-PAY-050,NONE,NONE,Over_Land,Javelin_Instrument;OBDH;OBC;S1_Wavemill
func-1,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Orbital_FDomain;Revisit_FDomain;Design_Element_FDomain,R-OBS-030,NONE,NONE,Over_Ocean,Javelin_Instrument;S1_Wavemill
func-2,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Operational_FDomain;Safe_FDomain;Mode_FDomain;Design_Element_FDomain,R-SYS-050,NONE,NONE,Safe,OBDH;OBC;S1_Wavemill
func-3,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,AOCS_FDomain;Subsystem_FDomain;Design_Element_FDomain,R-SYS-080,NONE,NONE,Over_Land;Over_Ocean,AOCS;Data_Processing_and_Power_Distrubution_Unit;Star_Tracker;Sun_sensor;GPS;IMU;S1_Wavemill
func-4,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,AOCS_FDomain;Subsystem_FDomain;Design_Element_FDomain,R-SYS-090,NONE,NONE,Over_Land,AOCS;Propulsion_Subsystem;ION_Thruster;Hydrazine_Thruster;S1_Wavemill
func-5,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Thermal_FDomain;Thermal_Subsystem_FDomain;Subsystem_FDomain;Design_Element_FDomain,R-THRM-010,NONE,NONE,Commissioning;Over_Ocean;Over_Land;Safe;Manoeuvre;Decomissioning,Thermal_Subsystem;Heat_Pipes;Radiator;Heaters;S1_Wavemill
func-6,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,AOCS_FDomain;Pointing_FDomain;Subsystem_FDomain;Design_Element_FDomain;LEOP_FDomain;Mode_FDomain,R-AOCS-020;R-AOCS-030;R-AOCS-040,NONE,NONE,Over_Ocean,AOCS;Data_Processing_and_Power_Distrubution_Unit;Star_Tracker;Sun_sensor;GPS;IMU;Reaction_Wheel;S1_Wavemill
func-7,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Decommissioning_FDomain;Propulsion_FDomain;Propulsion_Subsystem_FDomain;Mode_FDomain;Design_Element_FDomain;Subsystem_FDomain;Manoeuvre_FDomain;AOCS_FDomain,R-AOCS-050;R-PROP-020,NONE,NONE,Decomissioning,AOCS;Data_Processing_and_Power_Distrubution_Unit;Star_Tracker;Sun_sensor;GPS;IMU;Reaction_Wheel;Propulsion_Subsystem;ION_Thruster;Flow_Control;Xenon_Tank;Hydrazine_Tank;Hydrazine_Latch_valve;S1_Wavemill
func-8,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,LEOP_FDomain;Propulsion_FDomain;Propulsion_Subsystem_FDomain;Subsystem_FDomain;Design_Element_FDomain,R-PROP-010,NONE,NONE,Manoeuvre,Propulsion_Subsystem;ION_Thruster;Flow_Control;Xenon_Tank;Hydrazine_Tank;Hydrazine_Latch_valve;S1_Wavemill
func-9,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Power_FDomain;Power_Subsystem_FDomain;Subsystem_FDomain;Design_Element_FDomain,R-PWR-010,NONE,NONE,Commissioning;Over_Ocean;Over_Land;Safe;Manoeuvre;Decomissioning,Power_Subsystem;Solar_Array;SADM;Battery;100V_Power_Supply_Regulator;28V_Power_Supply_Regulator;100V_Power_Bus;28V_Power_Bus;S1_Wavemill
func-10,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Ground_Station_FDomain;Ground_Segment_FDomain;Subsystem_FDomain;Design_Element_FDomain;Comms_FDomain;Transmitter_FDomain;Reciever_FDomain;Unit_FDomain;S_Band_FDomain;Communications_FDomain;Antenna_FDomain;Patch_FDomain,R-TTC-020;R-TTC-030;R-TTC-040;R-TTC-070;R-TTC-080,NONE,NONE,Over_Land,Communications;S_Band_Patch_Antenna;S_Band_Helix_Antenna;S_Band_Recievers;2_Watt_Transmitter;4_Watt_Transmitter;Kiruna;Kourou;Perth;S1_Wavemill
func-11,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,Ground_Station_FDomain;Ground_Segment_FDomain;Subsystem_FDomain;Design_Element_FDomain,R-TTC-090,NONE,NONE,Over_Land,Communications;S_Band_Patch_Antenna;S_Band_Helix_Antenna;S_Band_Recievers;2_Watt_Transmitter;4_Watt_Transmitter;Kiruna;Kourou;Perth;S1_Wavemill
func-12,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,OBDH_FDomain;Subsystem_FDomain;Design_Element_FDomain,R-CDH-010,NONE,NONE,Commissioning;Over_Ocean;Over_Land;Safe;Manoeuvre;Decomissioning,OBDH;OBC;S1_Wavemill
func-13,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,OBDH_FDomain;Subsystem_FDomain;Design_Element_FDomain,R-CDH-020,NONE,NONE,Commissioning;Over_Ocean;Over_Land;Safe;Manoeuvre;Decomissioning,OBDH;OBC;S1_Wavemill
func-14,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,OBDH_FDomain;Subsystem_FDomain;Design_Element_FDomain,R-CDH-030,NONE,NONE,Commissioning;Over_Ocean;Over_Land;Safe;Manoeuvre;Decomissioning,OBDH;OBC;S1_Wavemill
func-15,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,OBDH_FDomain;Onboard_Computer_FDomain;Subsystem_FDomain;Design_Element_FDomain;Unit_FDomain,R-CDH-080,NONE,NONE,Safe,OBDH;OBC;S1_Wavemill
func-16,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,OBDH_FDomain;Onboard_Computer_FDomain;Unit_FDomain;Design_Element_FDomain;Subsystem_FDomain,R-CDH-090,NONE,NONE,Commissioning;Over_Ocean;Over_Land;Safe;Manoeuvre;Decomissioning,OBDH;OBC;S1_Wavemill
func-Commissioning,Function,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,NONE,NONE,NONE,NONE,Commissioning,NONE
